caption,label
Look at that son. Even God loves to dig holes.,not_funny
"...yes, I'm still using zoom",not_funny
"No, they look nothing like ants.",not_funny
"Remember what we talked about. Stand up straight, try not to fixate on your entrails, and remember to enunciate. You got this, buddy!",not_funny
"I used to manage hotel monopolies on Park Place and Boardwalk, but I always dreamed of a simple retirement like this out West.",not_funny
….and good night cash cow jumping over the moon…,not_funny
"If you intend to join me downstairs for cocktails, young man,  you'd best  be properly attired!",not_funny
"If I don’t pull this speech off, they’re going to eat me alive.",not_funny
"yes,Viagra is great,but we are still working out some of the side effects",not_funny
"They say it's terminal, but I'm hoping they find a cure before it's too late.",not_funny
“That’s for if it’s a girl!”,not_funny
It's a tough group. Start with a joke.,not_funny
Try it! It’s very refreshing!,not_funny
"I had it delivered, got $30,000 off because it was late.",not_funny
Corporate believes that your stereotypical qualities make you a perfect fit for this position.,not_funny
I’m the ‘have no life’ guard.,not_funny
That loud music is killing me!,not_funny
Maybe one with a better influence.,not_funny
Can you please breathe in your own lane?,not_funny
I have a job intreeview today,not_funny
Grow away! It’s the tie fungus!,not_funny
"Yes, you're the first in line.",not_funny
"My wife thinks I'm out mending fences.""",not_funny
"Harry, oh my God, it's not the way it looks!",not_funny
"It's called ""evolution.""",not_funny
Just because Congress has relaxed the dress code  doesn't mean we are,not_funny
I miss the days when this sort of work was handled in the secretarial pool.,not_funny
Don't Fear The Reaper!?!  Really?  Again!?!,not_funny
Ice cream is cheaper than therapy,not_funny
"Imagine a million years from now, we'd evolve into distinct species.",not_funny
"If you can’t hear me, read my lips.",not_funny
Their years of riding horses has finally paid off.,not_funny
This movie lacks perspecitve.,not_funny
It's THURSDAY!!,not_funny
This protagonist is a bit one dimensional.,not_funny
Frog Legs as a pizza topping,not_funny
It seems like we have reached a bit of an in-pass here.,not_funny
"Shall I address you as , Hang...them?",not_funny
Sometimes I just feel like I’m up to my waist I work.,not_funny
"The Nobel Prize Committee tried to call, but you gave them the wrong number",not_funny
"In a croquet duel, you get an extra point if it goes through the legs",not_funny
My mother was cold to me.,not_funny
I'm sorry Jack,not_funny
I'm off to the fancy dress party.,not_funny
Migration used to be so tedious.,not_funny
We share different genetic mutations.,not_funny
Could you play something cheerier?,not_funny
"No, I don't want to play Marco Polo",not_funny
I am still getting used to Flex-Time !,not_funny
They told me stripes were slimming.,not_funny
The moon is really hitting your eye right now.,not_funny
I just sneezed and solved the equation!,not_funny
Go ask Alice.  One pill makes you small.,not_funny
"You're not my salesman from Porlock, by any chance?",not_funny
Your proximity makes my corn pop? That's too corny even for you,not_funny
Be ready to run.,not_funny
It's just in case she doesn't have any real talent!,not_funny
I just get constant brain freeze whenever I try to tell her how I feel.,not_funny
Walking desks hurt my knees.,not_funny
I think maybe this town actually IS big enough for the two of them.,not_funny
My dad used to call them personal injury lawyers with wings,not_funny
My sprinkles have fallen out from climate anxiety.,not_funny
Have you noticed that most of the audience is laughing at different times than us?,not_funny
"Buy them as a set and they can sing ""Hallelujah"" by Leonard Cohen",not_funny
There’s a bug on tbe plane yall #lol,not_funny
"Jeff Beck, Luscious Jackson, Television, Screaming Trees, ABBA, Gordon Lightfoot, Harry Belafonte -- take a break, it's only May.",not_funny
It doesn’t help when everyone is goes around lactose intolerant,not_funny
You’ll see. This will save our marriage,not_funny
It’s relaxing down here on the Crow K Ranch,not_funny
And then the ants came!  Ruined the whole party!  I hate ants and hope they all die!,not_funny
"They really weren’t kidding with ‘Life is a Highway,’ huh?",not_funny
"Y'know, Pickleball is starting to look riveting.",not_funny
"Hey! Keep it down there,will ya!",not_funny
"My doctor saysI gotta spend more time in the sauna, but I don’t think even that’s gonna get rid of them.",not_funny
Eureka! I figured out how to remember all my streaming passwords!,not_funny
You need to pay attention to the notes they don't play.,not_funny
Friendly group. There ain't no way to hide their lion eyes.,not_funny
I enjoy the extra leg room in  the bulkhead seats.,not_funny
"I’m afraid your resume is a bit thin, Mr. Jones.",not_funny
It’s a wheel of camembert the size of Rhode Island.,not_funny
Sorry but I'm still not buying climate change.,not_funny
"I don’t want to stick it to you Mr. or Ms. Jones, but your resumé is even thinner than you.",not_funny
Gramps passed on the stair chair,not_funny
Everybody's gotta be a critic!!!,not_funny
Lets review your resume...since it seems to be a bit incomplete!!!,not_funny
Think of them fully clothed.,not_funny
"Stow your weapons, men!  Our quest is the Great White Wine!",not_funny
People keep addressing me as Mr. Cohn.,not_funny
It makes on heck of a cheeseberger,not_funny
Can I get some extra ice over here?,not_funny
"...and under my leadership, Fish Fridays are officially forbidden.",not_funny
"Everyone says, the world is crazy…stop the world I’m getting off. What about me? Can I get off?",not_funny
They say that if a ball gets lost in there it never comes back.,not_funny
This mind? Not so beautiful.,not_funny
Tying it was the hardest part.,not_funny
I have a background in powerpoint design,not_funny
Are you playing Sympathy for the Devil?,not_funny
Does this count as a POP culture reference?,not_funny
"Next time, think twice about taking out a great folksinger!",not_funny
"Colonel, you've got to do something about that terrible dandruff!",not_funny
Do you think I’m becoming too soft?,not_funny
I’m rooted in success.,not_funny
No thanks. I am having my dinner flown in.,not_funny
"Red state,Blue state. This movie is lousy!”.",not_funny
Go on. They all ate at the buffet that was provided before the presentation. It'll be okay.,not_funny
Give me a double  EV Martini with a wind turbine chaser.,not_funny
I'm training to be a pool reporter,not_funny
They're making these seats smaller and smaller.,not_funny
Hey--just be happy you're not an egg!,not_funny
It's a wrap. Another class is meeting in a few minutes. Glad you have a new teaching tool.,not_funny
Now we'll both be in labor for a long time.,not_funny
I need to find a more welcoming galaxy,not_funny
"ISO, I’ll have cream and one sugar.",not_funny
Why didn't you tell me it was casual Friday in the grove?,not_funny
"Don’t worry, you’ll always be my little Sky-Rat, babe!",not_funny
Thanks for hanging around.,not_funny
This explains why your resume seemed so bare-bone.,not_funny
Have they herd you before?,not_funny
Can we stop saying our non-performing assets are underwater?,not_funny
They say it’s “The Color Purple “ like you’ve never seen it before.,not_funny
Heartbreak feels good in a place like this.,not_funny
If you are nervous just visualize that everyone is naked,not_funny
My boss said I could take vacation but planned meetings I had to attend,not_funny
I’ve got a hunch we’re gonna be real glad we brought this umbrella in about an hour.,not_funny
Do you have lots of ice? Because I think I'm gonna need lots of ice.,not_funny
Do you know what it's like when everyone is trying to eat you … doc?,not_funny
Hello! Sir? Can I get a little attention here?,not_funny
So… Tell me why you feel qualified to be a lifeguard.,not_funny
See? I do things.,not_funny
Don't you think I should skip the part where it says the devil roams the earth like a roaring lion seeking the ruin of souls?,not_funny
"Ok, ok, I won't fear the reaper!",not_funny
Sometimes I'd like to be a little nutty.,not_funny
"First I’m flying to Chicago, and then into your mouth.",not_funny
The foot traffic in this place is brutal.,not_funny
It had me at Margarita.,not_funny
Five degrees hotter and you'll be popped out..,not_funny
"I know, I know. But I'm close to a million views on TikTok.",not_funny
Eew. I have to sit next to a human for the next five hours.,not_funny
"Every night, it all comes back - the screams, the children...",not_funny
"No need to worry,sir. All your emails have been spam since you jumped in.",not_funny
It’s so much more relaxing to not worry about bumping into each other.,not_funny
This is gonna take awhile!,not_funny
Just tell them platitudes and walk away quickly.,not_funny
"I’m creating something called a Smart Board, which I need to finish my calculation.",not_funny
I fit in easily,not_funny
I’ve been having nightmares about moving to Florida again…,not_funny
I would RATher PACK my own lunch.,not_funny
Darwin predicts that bowed legs will disappear,not_funny
