caption,mean,label
Is the bar spinning or is it just me?,1.2123287671232876,not_funny
I fell through a hole in the Ozone and can’t phone home,1.1282051282051282,not_funny
"What am I to do? Every specialist, every complaint, they tell me it's just gas.",1.1074380165289257,not_funny
I'm two thirds water - why would I want a drink?,1.137931034482759,not_funny
"I keep the sunbathers happy, then the next thing I hear is the wine lovers complaining about the vintage.",1.0775862068965518,not_funny
you're killin me smalls!,1.1228070175438596,not_funny
"A guy walked into a  bar and said to the  guy behind the bar as he pushed his glass forward"" beam me up scotty""",1.1549295774647887,not_funny
Do you have some salt? This water is tasteless.,1.2024539877300613,not_funny
Just because my surface is more than 70 percent water doesn’t mean my drink has to be.,1.1083333333333334,not_funny
So then Atlas said to me that he needed more space.,1.1869918699186992,not_funny
A tall cold one ASAP!,1.118881118881119,not_funny
What's a world to do?,1.176056338028169,not_funny
Thanks for the quencher. It's just too hot out there.,1.162162162162162,not_funny
"Yes, I started on “As the World Turns” years ago but the network did didn’t renew my contract.  It’s earth-shattering really.",1.2275132275132274,not_funny
I thought this was going to cool me down.,1.0833333333333333,not_funny
Another moonshine,1.1543624161073829,not_funny
And the migrants are invading the neighborhood. Take Oumuamua...,1.0483870967741935,not_funny
"She told me I was 'hot', and like an idiot I took it the wrong way.",1.1612903225806452,not_funny
You're right. I've had enough.,1.238938053097345,not_funny
Was I modeled after you,1.20125786163522,not_funny
Aren’t you supposed to cut me off when I’ve had too many greenhouse gases?!,1.1578947368421053,not_funny
It was paradise for billions of years then humans arrived.,1.1515151515151516,not_funny
"So I was like, ""Hello?,,,You need me!",1.1102941176470589,not_funny
Do you have something that will let me forget populists?,1.1587301587301588,not_funny
Whoa! This drink tastes likes it's 71% water.,1.1666666666666667,not_funny
For the love of God! Help me father!!,1.1496598639455782,not_funny
"Bartender, I'm so parched.",1.1111111111111112,not_funny
Don't you think I know that I'm a hot mess?,1.240566037735849,not_funny
"Exhausted due to global warming, I need a drink to cool off.",1.1031746031746033,not_funny
"And then when it finally dawned on them that I was getting really really hot, they came up with these huge stupid pickups with huge stupid tires that only made things worse.",1.092436974789916,not_funny
You’re cutting me off?! I’m just getting warmed up here!,1.0769230769230769,not_funny
"But when he started singing ""I've got the whole world in my hands"" I knew it was time to get out of there.",1.150375939849624,not_funny
"Tourism is way down. Now it's Mars, Mars, Mars.",1.291044776119403,not_funny
They tell me it's gonna be a light-year or two for the replacement parts.,1.148148148148148,not_funny
"I swear, I don't feel overheated.",1.1589403973509933,not_funny
Thanks for listening. It's tough having the weight of the world on my shoulders.,1.1785714285714286,not_funny
Something on the rocks.,1.1493506493506491,not_funny
I’m not as Worldly as I look!!,1.2768166089965398,not_funny
People kill me. I mean it literally—they’re trying to kill me.,1.2661596958174903,not_funny
This heat is killing me.”,1.1666666666666667,not_funny
I'm bipolar and I'm having a meltdown.,1.2115384615384617,not_funny
"So then then, Zeus was like I gotta punish Atlas. So he's gonna carry you everywhere. Have you smelled that guy? Tell me who's getting punished here?",1.2329545454545454,not_funny
These climate deniers are driving me to drink.,1.1703703703703705,not_funny
Do they know how crushes work?,1.0619469026548674,not_funny
"Could I get my water without fizz? I'm trying to cut back on gas""",1.1583333333333334,not_funny
And then there’s my glaciers! Don’t even get me started on my glaciers!,1.1239669421487604,not_funny
Give me another double. I'm about to explode!,1.1382113821138211,not_funny
It’s not easy trying to be green.,1.1839080459770115,not_funny
Why do I have hands?,1.2796934865900382,not_funny
"So I said to me ex, you try living with the weight of the world on your shoulders!",1.1594202898550725,not_funny
"What do people want from me. That's a good  question. I'm not sure but, I don't have much left to give them.  Another Negroni, please.""",1.0869565217391304,not_funny
I need someone’s attention!,1.1366906474820144,not_funny
"Sometimes I feel like so many people are trying to help me and care about my future, but other times I feel like everyone's given up on me.",1.1111111111111112,not_funny
I don't know...sometimes I feel like I'm just spinning around in circles...,1.152317880794702,not_funny
"Goodbye, cruel world!",1.131578947368421,not_funny
"Excuse me, either your barstool is wet or another one of my icecaps has melted.",1.2883895131086145,not_funny
"God, can I get a break from this job?",1.1343283582089552,not_funny
Think locally - Drink globally.,1.1333333333333333,not_funny
Gimme another. I’m having severe weather.,1.0943396226415094,not_funny
"Wars, famine, global warming, I can't seem to get a break. Make the next one a double",1.1790123456790125,not_funny
Forget about internal conflict.  It's the external conflicts that keep me up at night.,1.1296296296296295,not_funny
Do you think I'm hot?,1.2083333333333333,not_funny
Just one more rotation.,1.2669683257918551,not_funny
"Lava is flowing everywhere...I need to cool off.""",1.1395348837209305,not_funny
"I tell you, I was spinning ...",1.136,not_funny
I said on the rocks.,1.1496062992125984,not_funny
But getting a single malt scotch really does makes a world of difference,1.091743119266055,not_funny
"The way things are going,pretty soon things will stop growin",1.0865384615384617,not_funny
And bring some ice please. Mine's melting.,1.1804511278195489,not_funny
"Yo! Earth to Barney! I'm not here, okay",1.1293103448275863,not_funny
I just feel like I have the weight of the world on my shoulders.,1.129496402877698,not_funny
"Is it hot in here, or is it just gradually me?",1.1092436974789917,not_funny
I’ve been dry for  a long time.,1.2134146341463414,not_funny
I don' know which way to turn.,1.2445652173913044,not_funny
are you telling me i'm made of 90% water?,1.0408163265306123,not_funny
"so she says to me, I prefer Uranus",1.1578947368421053,not_funny
"Yo barkeep, can you save my spot? Niagara Falls is callin'.",1.1570247933884297,not_funny
"Hey buddy, can I get a little more ice?",1.1986754966887416,not_funny
I’m struggling with anxiety.,1.144736842105263,not_funny
"If I look like Earth with little doll arms, then don't pour me another.",1.1260504201680672,not_funny
No other planet wants to date someone with pets!,1.0990990990990992,not_funny
"Problems? Dude, I got problems on a global scale.",1.2805429864253393,not_funny
"Humans? Oh my god, they're such mean children.",1.2191780821917808,not_funny
It's like I'm carrying the whole between my arms.,1.104,not_funny
Earth? I'm Gorbachev's twin brother!,1.1768707482993197,not_funny
You really need to adjust your world view!,1.144927536231884,not_funny
I'll have a Manhattan -- unless it's already submerged.,1.1492537313432836,not_funny
"Ugh, I've been feeling terrible. I've been running a fever, there's an earthquake in my head, and I have a hurricane in my stomach. I'm in a world of pain, but it's nothing a stiff drink can't cure!",1.104,not_funny
"68? You're in way better condition than me, and I'm a billion times older-",1.1333333333333333,not_funny
"I’ve seen the world, but yet I am still alive?",1.1260504201680672,not_funny
I want another hot toddy,1.1746987951807228,not_funny
"I'll take another double, my oceans are a little low.",1.096,not_funny
"Trust me, I’m dying. I may be bipolar but I’m not crazy.",1.2123287671232876,not_funny
"You gave me neat, I said over.",1.2245989304812834,not_funny
Could you turn down the heat? I'm burning up.,1.1428571428571428,not_funny
"Hey, thanks for the water. It's hot down here!",1.1407407407407408,not_funny
How'd _you_ like to be mooned 24/7?,1.1805555555555556,not_funny
"I get they’re unhappy, but looking for life somewhere else?",1.178294573643411,not_funny
The source of all of life as we know it and all I get is one lousy day in April.,1.1746987951807228,not_funny
"And on top of it, I'm losing my ice.",1.137931034482759,not_funny
Problems? I have the weight of everyone’s troubles on me.,1.1588235294117648,not_funny
Do you ever feel like the weight of the world is on your shoulders?,1.1428571428571428,not_funny
I’m dying!  Six of my nine boundaries have now been crossed .,1.1142857142857143,not_funny
I feel like I’m spinning in circles!,1.2038216560509554,not_funny
"Believe it or not, I was once a member of the Globesquaters.",1.084033613445378,not_funny
"I said ""Stare decisis,"" but they didn't hear.",1.185430463576159,not_funny
Is it true that single malt absorbs CO2?,1.16793893129771,not_funny
Why am I the only one concerned with my fate?,1.1666666666666667,not_funny
"Wow, do you have anything a little more polluted?",1.18,not_funny
You pulling a fast one? This is 70% water.,1.1496062992125984,not_funny
"On the rocks, please - and keep 'em coming",1.1805555555555556,not_funny
Make it a double. You won’t believe the millennia I’ve had!,1.1142857142857143,not_funny
"On the rocks, please. I keep hearing I need to cool down.",1.1219512195121952,not_funny
"No, they broke up with me.",1.118811881188119,not_funny
It's one of those stop the world I want to get off days.,1.128,not_funny
"Thanks, sir. Really helps cool me down in this hellish climate we're having.",1.123076923076923,not_funny
What in the world!,1.1572327044025157,not_funny
"Man, you should've seen me in my glory days. I was hot once! Well, cold...",1.2135416666666667,not_funny
Of course I worry about arms control.,1.2311827956989247,not_funny
I’m gonna need more ice.,1.2125,not_funny
So…people think I’m cruel?,1.1676646706586826,not_funny
It's not my fault there's no more ice!,1.1333333333333333,not_funny
"The daily hot flashes -- after 4 billion years, it must be menopause.",1.12751677852349,not_funny
"Yeah, I have a question. What's wrong with you people? You're killing me.",1.1881720430107527,not_funny
"So I said, sure I'll take 'em. Now all the other planets laugh at me.",1.2941176470588236,not_funny
"The zipper broke off, and I've been trapped in this sweltering thing for nearly a year!",1.0895522388059702,not_funny
"I know Dionne Warwick said I need love, but what the world needs now is a drink.",1.2830188679245282,not_funny
