AllPunc,Linguistic,function,verb,BigWords,pronoun,Dic,det,Analytic,ppron,Period,auxverb,WPS,Authentic,prep,WC,Social,Cognition,Perception,allure,cogproc,article,focuspresent,Clout,ipron,i,adverb,adj,socrefs,Apostro,label,mean
16.67,66.67,44.44,16.67,16.67,22.22,83.33,16.67,66.04,22.22,5.56,5.56,18.0,96.01,16.67,18,5.56,5.56,5.56,5.56,5.56,0.0,5.56,2.75,0.0,16.67,0.0,11.11,5.56,5.56,not_funny,1.0952380952380951
16.67,50.0,16.67,16.67,33.33,0.0,50.0,0.0,49.68,0.0,16.67,16.67,6.0,99.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,16.67,40.06,0.0,0.0,0.0,16.67,0.0,0.0,not_funny,1.0333333333333334
20.0,60.0,60.0,20.0,40.0,20.0,80.0,0.0,1.0,20.0,0.0,20.0,5.0,63.35,0.0,5,20.0,20.0,0.0,0.0,20.0,0.0,20.0,40.06,0.0,0.0,0.0,0.0,20.0,0.0,not_funny,1.2195121951219512
37.5,87.5,75.0,25.0,0.0,25.0,100.0,12.5,62.1,25.0,0.0,12.5,8.0,99.0,25.0,8,25.0,0.0,25.0,0.0,0.0,12.5,12.5,94.84,0.0,12.5,12.5,0.0,25.0,12.5,not_funny,1.2098765432098766
12.5,75.0,62.5,25.0,12.5,25.0,75.0,12.5,1.0,12.5,12.5,25.0,8.0,15.38,0.0,8,0.0,0.0,12.5,0.0,0.0,0.0,12.5,1.71,12.5,12.5,12.5,12.5,0.0,0.0,not_funny,1.1692307692307693
12.5,75.0,62.5,25.0,12.5,25.0,87.5,12.5,5.64,25.0,0.0,12.5,8.0,89.39,0.0,8,12.5,37.5,0.0,0.0,37.5,12.5,0.0,40.06,0.0,12.5,0.0,0.0,12.5,0.0,not_funny,1.1842105263157894
16.67,83.33,50.0,16.67,0.0,33.33,100.0,0.0,1.0,16.67,16.67,0.0,6.0,1.0,0.0,6,33.33,0.0,16.67,0.0,0.0,0.0,16.67,99.0,16.67,0.0,0.0,16.67,16.67,0.0,not_funny,1.2606382978723405
30.77,76.92,69.23,30.77,15.38,30.77,100.0,15.38,1.0,23.08,0.0,23.08,13.0,30.98,15.38,13,15.38,7.69,23.08,0.0,7.69,0.0,23.08,40.06,7.69,7.69,7.69,0.0,15.38,15.38,not_funny,1.0
20.0,66.67,60.0,20.0,6.67,6.67,86.67,6.67,22.17,6.67,13.33,13.33,7.5,19.26,13.33,15,13.33,0.0,6.67,6.67,0.0,6.67,13.33,10.48,0.0,0.0,6.67,0.0,6.67,6.67,not_funny,1.1944444444444444
15.0,80.0,60.0,15.0,10.0,25.0,100.0,15.0,15.41,20.0,5.0,10.0,20.0,89.39,15.0,20,20.0,15.0,10.0,0.0,15.0,5.0,5.0,3.95,5.0,15.0,5.0,15.0,5.0,10.0,not_funny,1.1376146788990826
0.0,57.14,57.14,14.29,28.57,14.29,85.71,14.29,18.12,14.29,0.0,14.29,7.0,99.0,0.0,7,0.0,0.0,0.0,14.29,0.0,14.29,0.0,1.0,0.0,14.29,14.29,0.0,0.0,0.0,not_funny,1.1515151515151516
20.0,60.0,50.0,30.0,20.0,30.0,80.0,10.0,1.0,20.0,0.0,20.0,10.0,63.35,0.0,10,10.0,20.0,0.0,10.0,20.0,0.0,0.0,89.5,10.0,10.0,0.0,0.0,10.0,0.0,not_funny,1.170731707317073
12.5,62.5,50.0,25.0,25.0,25.0,87.5,25.0,26.1,25.0,12.5,12.5,8.0,15.38,12.5,8,12.5,0.0,12.5,0.0,0.0,0.0,12.5,94.84,0.0,12.5,0.0,0.0,12.5,0.0,not_funny,1.0
28.57,57.14,42.86,14.29,14.29,0.0,57.14,14.29,56.86,0.0,0.0,0.0,7.0,97.09,0.0,7,14.29,28.57,0.0,0.0,28.57,14.29,14.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,not_funny,1.117117117117117
16.67,66.67,50.0,0.0,16.67,33.33,83.33,16.67,49.68,33.33,16.67,0.0,6.0,39.59,16.67,6,33.33,16.67,0.0,16.67,16.67,0.0,0.0,99.0,0.0,0.0,0.0,16.67,33.33,0.0,not_funny,1.1625
33.33,77.78,77.78,0.0,11.11,22.22,77.78,11.11,98.16,22.22,11.11,11.11,9.0,10.18,44.44,9,33.33,0.0,11.11,0.0,0.0,11.11,0.0,99.0,0.0,0.0,11.11,0.0,33.33,11.11,not_funny,1.1645569620253164
33.33,66.67,41.67,33.33,16.67,16.67,75.0,0.0,26.1,16.67,0.0,16.67,12.0,89.39,16.67,12,25.0,8.33,16.67,16.67,8.33,0.0,16.67,99.0,0.0,0.0,0.0,8.33,16.67,16.67,not_funny,1.0793650793650793
22.22,88.89,44.44,55.56,22.22,11.11,88.89,11.11,10.19,11.11,0.0,22.22,9.0,77.17,0.0,9,22.22,22.22,0.0,11.11,22.22,11.11,33.33,40.06,0.0,0.0,0.0,11.11,11.11,11.11,not_funny,1.1346153846153846
14.29,85.71,71.43,21.43,7.14,14.29,100.0,14.29,2.35,14.29,7.14,14.29,7.0,99.0,7.14,14,21.43,14.29,14.29,14.29,14.29,7.14,0.0,79.51,0.0,7.14,21.43,14.29,7.14,0.0,not_funny,1.1910112359550562
50.0,83.33,66.67,16.67,0.0,16.67,100.0,16.67,1.0,0.0,50.0,16.67,6.0,99.0,0.0,6,0.0,16.67,16.67,0.0,16.67,0.0,16.67,1.0,16.67,0.0,16.67,33.33,0.0,0.0,not_funny,1.1655629139072847
41.67,75.0,66.67,41.67,8.33,16.67,100.0,8.33,1.0,8.33,8.33,33.33,12.0,3.81,0.0,12,8.33,8.33,8.33,0.0,8.33,8.33,25.0,40.06,8.33,0.0,8.33,0.0,8.33,25.0,not_funny,1.1506849315068493
66.67,33.33,0.0,33.33,66.67,0.0,33.33,0.0,89.52,0.0,33.33,0.0,3.0,99.0,0.0,3,0.0,33.33,0.0,0.0,33.33,0.0,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,not_funny,1.164179104477612
38.46,61.54,61.54,23.08,15.38,38.46,92.31,15.38,1.0,30.77,7.69,23.08,13.0,81.58,0.0,13,15.38,7.69,23.08,0.0,0.0,0.0,0.0,98.04,7.69,15.38,0.0,0.0,15.38,7.69,not_funny,1.1827956989247312
25.0,75.0,50.0,37.5,12.5,25.0,100.0,12.5,26.1,12.5,12.5,25.0,8.0,1.0,25.0,8,25.0,12.5,0.0,12.5,12.5,0.0,12.5,99.0,12.5,0.0,0.0,12.5,25.0,12.5,not_funny,1.2040816326530612
22.22,66.67,55.56,11.11,11.11,11.11,77.78,22.22,66.04,11.11,11.11,11.11,9.0,10.18,11.11,9,22.22,0.0,11.11,11.11,0.0,11.11,11.11,99.0,0.0,0.0,0.0,11.11,22.22,0.0,not_funny,1.1888888888888889
50.0,66.67,50.0,33.33,50.0,16.67,83.33,16.67,89.52,16.67,16.67,16.67,6.0,39.59,16.67,6,0.0,0.0,0.0,0.0,0.0,16.67,16.67,1.0,0.0,16.67,0.0,0.0,0.0,16.67,not_funny,1.2137931034482758
175.0,75.0,75.0,25.0,0.0,0.0,75.0,0.0,1.0,0.0,75.0,25.0,4.0,99.0,0.0,4,0.0,0.0,25.0,0.0,0.0,0.0,25.0,40.06,0.0,0.0,25.0,0.0,0.0,25.0,not_funny,1.1946902654867255
33.33,88.89,66.67,33.33,0.0,11.11,100.0,22.22,66.04,11.11,11.11,11.11,9.0,77.17,22.22,9,0.0,22.22,11.11,22.22,11.11,11.11,11.11,1.0,0.0,11.11,0.0,0.0,0.0,11.11,not_funny,1.2582781456953642
16.67,50.0,50.0,0.0,16.67,50.0,100.0,16.67,1.0,50.0,0.0,0.0,6.0,99.0,0.0,6,50.0,16.67,0.0,16.67,16.67,0.0,0.0,99.0,0.0,16.67,0.0,0.0,33.33,0.0,not_funny,1.1770833333333333
11.76,88.24,58.82,41.18,11.76,11.76,100.0,11.76,79.1,11.76,5.88,11.76,17.0,1.0,17.65,17,17.65,23.53,0.0,17.65,23.53,11.76,11.76,73.71,0.0,0.0,5.88,5.88,11.76,5.88,not_funny,1.2366863905325445
33.33,83.33,33.33,50.0,16.67,0.0,100.0,16.67,89.52,0.0,0.0,16.67,6.0,39.59,0.0,6,33.33,0.0,33.33,16.67,0.0,16.67,16.67,40.06,0.0,0.0,0.0,0.0,33.33,0.0,not_funny,1.1971830985915493
28.57,85.71,42.86,21.43,7.14,7.14,100.0,14.29,89.52,7.14,0.0,14.29,7.0,24.32,7.14,14,21.43,7.14,7.14,14.29,7.14,14.29,14.29,99.0,0.0,0.0,0.0,7.14,14.29,0.0,not_funny,1.0
9.52,80.95,52.38,28.57,14.29,19.05,100.0,9.52,10.19,19.05,0.0,4.76,21.0,97.09,9.52,21,33.33,4.76,19.05,4.76,4.76,0.0,4.76,99.0,0.0,0.0,9.52,4.76,19.05,0.0,not_funny,1.1111111111111112
8.33,79.17,62.5,12.5,12.5,16.67,100.0,8.33,62.1,12.5,4.17,4.17,12.0,89.39,20.83,24,16.67,4.17,12.5,25.0,0.0,4.17,0.0,99.0,4.17,0.0,16.67,8.33,16.67,0.0,not_funny,1.0757575757575757
20.0,70.0,60.0,30.0,20.0,30.0,90.0,10.0,15.41,30.0,10.0,20.0,10.0,7.03,20.0,10,30.0,10.0,10.0,0.0,10.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,30.0,10.0,not_funny,1.1559633027522935
14.29,71.43,42.86,28.57,0.0,28.57,100.0,14.29,2.35,14.29,14.29,0.0,7.0,97.09,0.0,7,14.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.29,14.29,14.29,0.0,0.0,0.0,not_funny,1.1333333333333333
12.5,62.5,50.0,25.0,12.5,25.0,87.5,0.0,26.1,25.0,0.0,12.5,8.0,89.39,12.5,8,25.0,25.0,25.0,12.5,25.0,0.0,12.5,94.84,0.0,12.5,0.0,0.0,12.5,0.0,not_funny,1.1408450704225352
50.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,89.52,0.0,0.0,0.0,2.0,99.0,0.0,2,0.0,0.0,100.0,50.0,0.0,0.0,0.0,40.06,0.0,0.0,0.0,50.0,0.0,0.0,not_funny,1.127906976744186
12.5,62.5,50.0,25.0,0.0,0.0,62.5,25.0,26.1,0.0,0.0,12.5,8.0,1.0,0.0,8,0.0,37.5,12.5,12.5,25.0,12.5,12.5,1.71,0.0,0.0,12.5,0.0,0.0,0.0,not_funny,1.1700680272108843
22.22,33.33,22.22,0.0,22.22,0.0,88.89,0.0,99.0,0.0,11.11,0.0,9.0,1.0,22.22,9,22.22,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,11.11,22.22,0.0,not_funny,1.1690140845070425
11.11,66.67,66.67,22.22,11.11,11.11,77.78,22.22,33.38,11.11,0.0,22.22,9.0,1.0,11.11,9,11.11,11.11,0.0,11.11,11.11,11.11,0.0,99.0,0.0,0.0,0.0,0.0,11.11,0.0,not_funny,1.1363636363636365
33.33,33.33,0.0,33.33,0.0,0.0,66.67,0.0,89.52,0.0,0.0,0.0,3.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,not_funny,1.0
25.0,25.0,25.0,25.0,25.0,0.0,25.0,0.0,26.1,0.0,0.0,25.0,4.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,25.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,not_funny,1.1702127659574468
25.0,75.0,62.5,18.75,18.75,12.5,87.5,18.75,95.8,12.5,0.0,12.5,16.0,89.39,18.75,16,12.5,12.5,18.75,12.5,6.25,18.75,6.25,99.0,0.0,0.0,6.25,6.25,12.5,18.75,not_funny,1.1917808219178083
16.67,66.67,66.67,16.67,16.67,16.67,83.33,33.33,99.0,16.67,0.0,16.67,6.0,99.0,16.67,6,0.0,0.0,16.67,0.0,0.0,33.33,16.67,1.0,0.0,16.67,0.0,0.0,0.0,16.67,not_funny,1.106666666666667
60.0,80.0,40.0,60.0,0.0,20.0,100.0,0.0,39.7,0.0,0.0,20.0,5.0,63.35,20.0,5,20.0,0.0,20.0,20.0,0.0,0.0,20.0,40.06,20.0,0.0,0.0,0.0,0.0,20.0,not_funny,1.1982758620689655
25.0,58.33,50.0,16.67,16.67,8.33,83.33,16.67,73.36,0.0,8.33,16.67,12.0,89.39,16.67,12,0.0,25.0,16.67,0.0,25.0,8.33,16.67,6.61,8.33,0.0,0.0,16.67,0.0,8.33,not_funny,1.2117647058823529
20.0,80.0,60.0,40.0,0.0,30.0,100.0,10.0,1.0,30.0,0.0,20.0,10.0,99.0,0.0,10,30.0,40.0,0.0,10.0,30.0,0.0,10.0,89.5,0.0,10.0,10.0,0.0,20.0,10.0,not_funny,1.108108108108108
35.0,70.0,45.0,25.0,20.0,15.0,85.0,15.0,26.1,10.0,10.0,10.0,10.0,1.0,0.0,20,15.0,10.0,5.0,5.0,10.0,15.0,10.0,89.5,5.0,0.0,5.0,10.0,10.0,10.0,not_funny,1.140625
6.67,80.0,66.67,26.67,6.67,20.0,93.33,6.67,3.8,20.0,6.67,13.33,15.0,99.0,13.33,15,20.0,20.0,6.67,13.33,13.33,0.0,0.0,1.0,0.0,13.33,6.67,0.0,6.67,0.0,not_funny,1.1090909090909091
30.0,80.0,70.0,30.0,20.0,30.0,90.0,10.0,1.0,30.0,20.0,20.0,5.0,98.38,0.0,10,20.0,20.0,10.0,0.0,20.0,10.0,10.0,40.06,0.0,10.0,0.0,0.0,20.0,10.0,not_funny,1.1297709923664123
6.25,87.5,62.5,43.75,6.25,25.0,100.0,6.25,13.27,25.0,6.25,12.5,16.0,89.39,12.5,16,18.75,12.5,0.0,12.5,6.25,0.0,6.25,75.49,0.0,12.5,0.0,0.0,12.5,0.0,not_funny,1.1428571428571428
20.0,70.0,60.0,30.0,20.0,0.0,70.0,10.0,15.41,0.0,0.0,20.0,10.0,63.35,10.0,10,0.0,10.0,10.0,20.0,10.0,10.0,30.0,1.0,0.0,0.0,10.0,0.0,0.0,10.0,not_funny,1.2621359223300972
23.08,92.31,69.23,38.46,0.0,30.77,100.0,7.69,1.0,30.77,7.69,15.38,13.0,99.0,7.69,13,23.08,7.69,23.08,15.38,7.69,0.0,7.69,99.0,0.0,7.69,7.69,0.0,23.08,7.69,not_funny,1.2434782608695651
22.22,88.89,55.56,33.33,11.11,33.33,100.0,11.11,1.78,22.22,11.11,0.0,9.0,99.0,0.0,9,0.0,22.22,11.11,11.11,22.22,0.0,11.11,1.0,11.11,22.22,11.11,11.11,0.0,0.0,not_funny,1.1538461538461535
12.5,87.5,50.0,12.5,12.5,25.0,100.0,0.0,26.1,25.0,12.5,0.0,8.0,15.38,12.5,8,12.5,12.5,0.0,0.0,12.5,0.0,0.0,94.84,0.0,12.5,0.0,25.0,12.5,0.0,not_funny,1.0934579439252337
0.0,75.0,50.0,25.0,12.5,12.5,100.0,12.5,89.52,12.5,0.0,12.5,8.0,89.39,25.0,8,25.0,12.5,37.5,12.5,12.5,0.0,0.0,99.0,0.0,0.0,0.0,12.5,12.5,0.0,not_funny,1.2596153846153846
0.0,71.43,57.14,14.29,28.57,28.57,85.71,14.29,18.12,28.57,0.0,0.0,7.0,99.0,14.29,7,14.29,14.29,14.29,0.0,14.29,0.0,0.0,40.06,0.0,14.29,0.0,0.0,14.29,0.0,not_funny,1.1304347826086956
18.18,90.91,72.73,36.36,0.0,36.36,90.91,9.09,1.0,27.27,0.0,18.18,11.0,1.0,0.0,11,36.36,9.09,0.0,9.09,9.09,0.0,18.18,99.0,9.09,0.0,9.09,0.0,27.27,9.09,not_funny,1.25
28.57,71.43,57.14,28.57,0.0,28.57,71.43,0.0,1.0,28.57,0.0,14.29,7.0,1.0,0.0,7,28.57,14.29,14.29,14.29,14.29,0.0,14.29,99.0,0.0,0.0,14.29,0.0,28.57,14.29,not_funny,1.1759259259259258
8.33,75.0,50.0,33.33,25.0,16.67,83.33,0.0,26.1,16.67,0.0,8.33,12.0,99.0,16.67,12,8.33,16.67,8.33,8.33,16.67,0.0,0.0,84.23,0.0,8.33,0.0,0.0,8.33,0.0,not_funny,1.1929824561403508
62.5,37.5,37.5,0.0,37.5,0.0,75.0,37.5,99.0,0.0,0.0,0.0,8.0,15.38,0.0,8,12.5,25.0,12.5,12.5,12.5,25.0,0.0,94.84,0.0,0.0,0.0,0.0,12.5,12.5,not_funny,1.2105263157894737
27.27,63.64,54.55,18.18,18.18,18.18,72.73,9.09,1.5,18.18,9.09,9.09,11.0,5.07,0.0,11,27.27,18.18,0.0,0.0,18.18,9.09,9.09,86.82,0.0,9.09,18.18,0.0,9.09,9.09,not_funny,1.2808988764044944
0.0,75.0,62.5,25.0,25.0,0.0,87.5,25.0,26.1,0.0,0.0,12.5,8.0,1.0,0.0,8,0.0,12.5,0.0,0.0,12.5,25.0,12.5,40.06,0.0,0.0,12.5,0.0,0.0,0.0,not_funny,1.1884057971014492
0.0,66.67,41.67,16.67,8.33,8.33,91.67,16.67,97.04,8.33,0.0,0.0,12.0,89.39,16.67,12,16.67,16.67,16.67,25.0,16.67,8.33,0.0,84.23,0.0,0.0,8.33,8.33,8.33,0.0,not_funny,1.1544715447154472
71.43,71.43,42.86,0.0,0.0,0.0,85.71,0.0,2.35,0.0,14.29,0.0,7.0,97.09,0.0,7,0.0,42.86,28.57,14.29,42.86,0.0,0.0,1.0,0.0,0.0,14.29,28.57,0.0,14.29,not_funny,1.1304347826086956
5.56,72.22,61.11,16.67,16.67,11.11,77.78,16.67,66.04,11.11,5.56,11.11,18.0,77.17,11.11,18,11.11,27.78,11.11,5.56,27.78,16.67,11.11,13.82,0.0,0.0,0.0,5.56,11.11,0.0,not_funny,1.2972972972972974
50.0,83.33,66.67,50.0,0.0,16.67,83.33,16.67,10.19,0.0,16.67,33.33,6.0,1.0,0.0,6,0.0,16.67,0.0,0.0,16.67,16.67,0.0,40.06,16.67,0.0,0.0,0.0,0.0,0.0,not_funny,1.1353383458646618
0.0,50.0,50.0,0.0,25.0,25.0,50.0,25.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,4,0.0,25.0,0.0,0.0,25.0,0.0,0.0,40.06,25.0,0.0,25.0,0.0,0.0,0.0,not_funny,1.1320754716981132
16.67,66.67,66.67,16.67,0.0,16.67,66.67,0.0,10.19,0.0,0.0,16.67,6.0,39.59,16.67,6,0.0,0.0,0.0,0.0,0.0,0.0,16.67,40.06,16.67,0.0,16.67,0.0,0.0,0.0,not_funny,1.119047619047619
25.0,50.0,50.0,0.0,50.0,0.0,50.0,0.0,1.0,0.0,25.0,0.0,4.0,89.39,0.0,4,0.0,25.0,0.0,0.0,25.0,0.0,0.0,40.06,0.0,0.0,25.0,0.0,0.0,0.0,not_funny,1.2365591397849462
11.76,88.24,70.59,29.41,5.88,17.65,100.0,11.76,29.85,11.76,5.88,11.76,17.0,83.69,23.53,17,17.65,23.53,5.88,23.53,23.53,5.88,11.76,73.71,5.88,5.88,11.76,5.88,11.76,5.88,not_funny,1.2352941176470589
18.75,87.5,68.75,31.25,0.0,18.75,93.75,18.75,1.0,12.5,6.25,31.25,16.0,89.39,0.0,16,0.0,18.75,6.25,6.25,12.5,12.5,0.0,1.0,6.25,12.5,6.25,12.5,0.0,6.25,not_funny,1.2
40.0,80.0,80.0,20.0,40.0,20.0,80.0,20.0,39.7,0.0,20.0,20.0,5.0,63.35,20.0,5,20.0,40.0,0.0,0.0,20.0,20.0,20.0,1.0,20.0,0.0,0.0,0.0,20.0,20.0,not_funny,1.108910891089109
36.36,81.82,81.82,27.27,9.09,9.09,100.0,18.18,1.0,9.09,9.09,27.27,11.0,5.07,0.0,11,0.0,9.09,0.0,0.0,9.09,18.18,18.18,1.0,0.0,9.09,27.27,0.0,0.0,9.09,not_funny,1.0576923076923077
37.5,62.5,37.5,25.0,0.0,25.0,75.0,0.0,26.1,12.5,12.5,12.5,4.0,99.0,12.5,8,0.0,12.5,12.5,12.5,12.5,0.0,12.5,1.71,12.5,12.5,0.0,0.0,0.0,12.5,not_funny,1.1935483870967742
33.33,66.67,66.67,33.33,33.33,33.33,66.67,0.0,1.0,0.0,0.0,33.33,3.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,33.33,40.06,33.33,0.0,0.0,0.0,0.0,0.0,not_funny,1.2547169811320755
50.0,50.0,40.0,20.0,40.0,20.0,70.0,20.0,15.41,0.0,10.0,10.0,10.0,1.0,0.0,10,10.0,10.0,0.0,10.0,10.0,10.0,20.0,40.06,20.0,0.0,0.0,0.0,0.0,10.0,not_funny,1.1235955056179776
28.0,60.0,48.0,8.0,32.0,8.0,76.0,12.0,96.85,4.0,4.0,4.0,12.5,85.71,20.0,25,12.0,0.0,16.0,4.0,0.0,12.0,8.0,82.98,4.0,0.0,8.0,12.0,8.0,12.0,not_funny,1.1442307692307692
20.0,100.0,66.67,26.67,0.0,33.33,100.0,20.0,3.8,13.33,6.67,13.33,15.0,1.91,6.67,15,20.0,13.33,0.0,6.67,13.33,6.67,6.67,40.06,20.0,6.67,0.0,13.33,13.33,6.67,not_funny,1.11
8.33,75.0,41.67,16.67,16.67,8.33,91.67,16.67,97.04,8.33,0.0,0.0,12.0,39.59,16.67,12,8.33,8.33,8.33,8.33,8.33,8.33,0.0,6.61,0.0,8.33,8.33,16.67,0.0,0.0,not_funny,1.0833333333333333
0.0,33.33,33.33,0.0,66.67,0.0,66.67,0.0,99.0,0.0,0.0,0.0,3.0,99.0,33.33,3,0.0,0.0,33.33,0.0,0.0,0.0,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,not_funny,1.1282051282051282
12.5,87.5,75.0,25.0,0.0,37.5,100.0,12.5,1.0,37.5,0.0,12.5,8.0,15.38,12.5,8,62.5,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,25.0,0.0,50.0,0.0,not_funny,1.0833333333333333
35.71,57.14,35.71,7.14,14.29,7.14,85.71,21.43,76.24,7.14,7.14,0.0,14.0,2.36,7.14,14,21.43,14.29,0.0,7.14,7.14,7.14,7.14,97.11,0.0,0.0,0.0,14.29,14.29,14.29,not_funny,1.1728395061728396
10.0,100.0,50.0,10.0,0.0,20.0,100.0,30.0,69.05,10.0,10.0,10.0,10.0,7.03,0.0,10,10.0,0.0,10.0,0.0,0.0,20.0,0.0,3.95,10.0,10.0,0.0,30.0,0.0,0.0,not_funny,1.2027972027972027
114.29,71.43,57.14,14.29,0.0,14.29,85.71,14.29,89.52,14.29,85.71,14.29,2.33,99.0,14.29,7,14.29,0.0,28.57,0.0,0.0,14.29,0.0,1.0,0.0,14.29,0.0,14.29,0.0,0.0,not_funny,1.1584158415841583
0.0,85.71,64.29,14.29,7.14,21.43,92.86,14.29,99.0,21.43,0.0,0.0,14.0,24.32,28.57,14,14.29,14.29,14.29,28.57,14.29,14.29,7.14,99.0,0.0,7.14,0.0,0.0,14.29,0.0,not_funny,1.1369863013698631
40.0,80.0,80.0,20.0,0.0,40.0,100.0,20.0,3.8,20.0,0.0,20.0,2.5,1.0,0.0,5,20.0,0.0,0.0,0.0,0.0,20.0,20.0,99.0,20.0,0.0,0.0,0.0,20.0,0.0,not_funny,1.1132075471698113
28.57,71.43,57.14,42.86,14.29,14.29,100.0,0.0,2.35,14.29,0.0,28.57,7.0,1.0,14.29,7,14.29,14.29,0.0,14.29,14.29,0.0,14.29,97.11,0.0,0.0,0.0,0.0,14.29,14.29,not_funny,1.197080291970803
20.0,90.0,60.0,30.0,20.0,20.0,90.0,10.0,3.8,10.0,10.0,10.0,10.0,98.38,10.0,10,0.0,0.0,20.0,10.0,0.0,10.0,20.0,3.95,10.0,10.0,20.0,10.0,0.0,10.0,not_funny,1.1791044776119404
50.0,100.0,50.0,50.0,0.0,0.0,100.0,0.0,99.0,0.0,0.0,0.0,2.0,1.0,50.0,2,0.0,50.0,50.0,0.0,50.0,0.0,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,not_funny,1.0909090909090908
25.0,50.0,50.0,8.33,16.67,16.67,83.33,25.0,73.36,16.67,8.33,8.33,12.0,3.81,8.33,12,16.67,0.0,0.0,8.33,0.0,8.33,8.33,98.75,0.0,8.33,0.0,8.33,16.67,8.33,not_funny,1.0
20.0,90.0,60.0,10.0,0.0,10.0,90.0,10.0,69.05,10.0,0.0,0.0,10.0,63.35,30.0,10,10.0,10.0,30.0,10.0,0.0,0.0,0.0,89.5,0.0,0.0,10.0,10.0,10.0,0.0,not_funny,1.082191780821918
22.22,72.22,61.11,22.22,16.67,33.33,94.44,16.67,4.55,22.22,11.11,11.11,9.0,96.01,5.56,18,27.78,16.67,5.56,0.0,11.11,5.56,5.56,99.0,11.11,11.11,5.56,0.0,27.78,0.0,not_funny,1.0963855421686748
16.67,75.0,75.0,16.67,8.33,25.0,100.0,16.67,26.1,25.0,8.33,16.67,6.0,89.39,8.33,12,25.0,8.33,16.67,8.33,8.33,16.67,8.33,99.0,0.0,8.33,8.33,0.0,16.67,0.0,not_funny,1.0975609756097562
33.33,66.67,50.0,33.33,0.0,33.33,100.0,16.67,10.19,16.67,16.67,16.67,6.0,1.0,16.67,6,16.67,0.0,16.67,0.0,0.0,0.0,0.0,99.0,16.67,0.0,0.0,0.0,16.67,16.67,not_funny,1.0
33.33,66.67,50.0,16.67,33.33,16.67,83.33,50.0,10.19,0.0,0.0,16.67,6.0,39.59,0.0,6,0.0,33.33,0.0,33.33,16.67,16.67,16.67,1.0,16.67,0.0,0.0,16.67,0.0,16.67,not_funny,1.2421875
11.11,100.0,77.78,33.33,11.11,11.11,100.0,0.0,66.04,11.11,0.0,11.11,9.0,99.0,33.33,9,11.11,22.22,22.22,33.33,22.22,0.0,0.0,99.0,0.0,0.0,22.22,0.0,11.11,0.0,not_funny,1.1304347826086956
12.5,62.5,56.25,18.75,31.25,6.25,87.5,12.5,5.64,6.25,6.25,6.25,16.0,1.63,6.25,16,18.75,6.25,0.0,6.25,6.25,0.0,6.25,99.0,0.0,0.0,12.5,0.0,18.75,0.0,not_funny,1.1517857142857142
18.18,78.79,66.67,24.24,12.12,18.18,96.97,21.21,14.87,15.15,9.09,15.15,11.0,99.0,18.18,33,15.15,12.12,12.12,3.03,9.09,3.03,9.09,5.27,3.03,12.12,12.12,15.15,12.12,6.06,not_funny,1.1203703703703705
11.11,77.78,66.67,22.22,0.0,22.22,88.89,11.11,1.78,11.11,0.0,22.22,9.0,77.17,11.11,9,11.11,11.11,11.11,22.22,11.11,0.0,0.0,99.0,11.11,0.0,11.11,11.11,11.11,0.0,not_funny,1.1904761904761905
22.22,66.67,55.56,22.22,0.0,22.22,88.89,11.11,10.19,22.22,11.11,11.11,9.0,99.0,11.11,9,22.22,11.11,22.22,11.11,11.11,0.0,11.11,2.75,0.0,22.22,11.11,0.0,11.11,0.0,not_funny,1.1527777777777777
25.0,75.0,62.5,25.0,25.0,25.0,87.5,12.5,62.1,25.0,12.5,12.5,8.0,99.0,25.0,8,0.0,12.5,25.0,12.5,0.0,0.0,12.5,1.0,0.0,25.0,0.0,0.0,0.0,12.5,not_funny,1.24
40.0,40.0,40.0,0.0,40.0,20.0,80.0,20.0,3.8,0.0,20.0,0.0,5.0,1.0,0.0,5,0.0,20.0,0.0,20.0,20.0,0.0,0.0,40.06,20.0,0.0,20.0,0.0,0.0,0.0,not_funny,1.18
28.57,42.86,42.86,28.57,14.29,14.29,57.14,0.0,56.86,14.29,0.0,14.29,3.5,1.0,14.29,7,14.29,0.0,28.57,0.0,0.0,0.0,14.29,99.0,0.0,0.0,0.0,0.0,14.29,0.0,not_funny,1.144736842105263
